,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,이비노선ID,WGS84위도,WGS84경도,시군명
53564,92525,233000144,202,12,빅마켓앞,233000115,36405.0,41086012.0,37.23045,127.06806670000002,화성시
53571,92526,233000144,202,13,삼성반도체후문,233001212,36408.0,41086012.0,37.2276667,127.07068329999998,화성시
53588,92527,233000144,202,14,IT단지(중),233001310,36683.0,41086012.0,37.2252667,127.07348329999999,화성시
53606,92528,233000144,202,15,삼성반도체후문,233001977,37956.0,41086012.0,37.2209333,127.07578329999998,화성시
53623,92529,233000144,202,16,한림대병원(중),233001225,36414.0,41086012.0,37.217316700000005,127.07775,화성시
53641,92530,233000144,202,17,우미제일.전하리교회,233003186,37760.0,41086012.0,37.21215138,127.07941940000002,화성시
53659,92531,233000144,202,18,예당고사거리,233002440,55312.0,41086012.0,37.2091833,127.08181670000002,화성시
53699,92532,233000144,202,19,한미약품.푸르지오,233002442,55314.0,41086012.0,37.2092333,127.09185,화성시
53737,92533,233000144,202,20,센트럴상록.동원1차,233000122,36792.0,41086012.0,37.20925,127.10001670000001,화성시
53748,92534,233000144,202,21,동탄2파출소.농협,233001166,36470.0,41086012.0,37.2092,127.1049,화성시
53773,92535,233000144,202,22,성원아파트.이지더원,233001493,37549.0,41086012.0,37.2086833,127.10843329999999,화성시
53798,92536,233000144,202,23,상록.경남아파트.이주택지,233001492,37550.0,41086012.0,37.2068333,127.1105667,화성시
53811,92537,233000144,202,24,반도유보라정문,233001162,36448.0,41086012.0,37.2083,127.1172,화성시
53817,92538,233000144,202,25,반도유보라후문,233001306,36482.0,41086012.0,37.2088167,127.1184,화성시
53823,92539,233000144,202,26,동탄행복마을푸르지오아파트,233001993,55584.0,41086012.0,37.2096,127.11899740000001,화성시
53825,92540,233000144,202,27,반도유보라후문,233001172,36785.0,41086012.0,37.2088833,127.11818329999998,화성시
53831,92541,233000144,202,28,반도유보라정문,233001169,36450.0,41086012.0,37.2084,127.11678329999998,화성시
53837,92542,233000144,202,29,이주택지.상록.경남아파트,233002429,55305.0,41086012.0,37.207216700000004,127.11068329999999,화성시
53851,92543,233000144,202,30,성원아파트.이지더원,233002430,55306.0,41086012.0,37.2090667,127.1084167,화성시
53876,92544,233000144,202,31,동탄2파출소.농협,233002431,55307.0,41086012.0,37.2095167,127.10436670000001,화성시
53901,92545,233000144,202,32,동원1차.센트럴상록,233002432,55308.0,41086012.0,37.2095167,127.09966670000001,화성시
53910,92546,233000144,202,33,한미약품.푸르지오,233002443,55315.0,41086012.0,37.2095333,127.09183329999999,화성시
53948,92547,233000144,202,34,예당고사거리,233002439,55311.0,41086012.0,37.2099,127.08066670000001,화성시
53988,92548,233000144,202,35,전하리교회.우미제일,233001683,37712.0,41086012.0,37.21315,127.07928329999999,화성시
54006,92549,233000144,202,36,한림대병원(중),233001782,37864.0,41086012.0,37.2166333,127.07811670000001,화성시
54024,92550,233000144,202,37,IT단지(중),233001978,37954.0,41086012.0,37.2247167,127.07418329999999,화성시
54042,92551,233000144,202,38,삼성반도체후문,233002353,55253.0,41086012.0,37.228416700000004,127.07128329999999,화성시
54059,92552,233000144,202,39,농서리,233001300,36406.0,41086012.0,37.2306333,127.0681,화성시
54066,92553,233000144,202,40,반월리큰고개,233000116,36399.0,41086012.0,37.233000000000004,127.0648,화성시
54080,92554,233000144,202,41,신영통현대타운.두산위브,233000118,36393.0,41086012.0,37.2354667,127.06246670000002,화성시
54092,92563,233000252,710,1,동탄2LH4단지,233000959,36437.0,41075030.0,37.2056667,127.12255,화성시
54098,92564,233000252,710,2,LH4단지후문,233002500,55406.0,41075030.0,37.2042833,127.1197333,화성시
54104,92565,233000252,710,3,동탄2부영아파트,233001506,37582.0,41075030.0,37.2049167,127.11625,화성시
54110,92566,233000252,710,4,한백초중교,233000149,36514.0,41075030.0,37.20725,127.11476670000002,화성시
54116,92567,233000252,710,5,반도유보라정문,233001162,36448.0,41075030.0,37.2083,127.1172,화성시
54122,92568,233000252,710,6,반도유보라후문,233001306,36482.0,41075030.0,37.2088167,127.1184,화성시
54128,92569,233000252,710,7,동탄행복마을푸르지오아파트,233001993,55584.0,41075030.0,37.2096,127.11899740000001,화성시
54130,92570,233000252,710,8,반도유보라후문,233001172,36785.0,41075030.0,37.2088833,127.11818329999998,화성시
54136,92571,233000252,710,9,반도유보라정문,233001169,36450.0,41075030.0,37.2084,127.11678329999998,화성시
54142,92572,233000252,710,10,이주택지.상록.경남아파트,233002429,55305.0,41075030.0,37.207216700000004,127.11068329999999,화성시
54156,92573,233000252,710,11,성원아파트.이지더원,233002430,55306.0,41075030.0,37.2090667,127.1084167,화성시
54181,92574,233000252,710,12,동탄2파출소.농협,233002431,55307.0,41075030.0,37.2095167,127.10436670000001,화성시
54206,92575,233000252,710,13,동원1차.센트럴상록,233002432,55308.0,41075030.0,37.2095167,127.09966670000001,화성시
54215,92576,233000252,710,14,한미약품.푸르지오,233002443,55315.0,41075030.0,37.2095333,127.09183329999999,화성시
54253,92577,233000252,710,15,예당고사거리,233002439,55311.0,41075030.0,37.2099,127.08066670000001,화성시
54293,92578,233000252,710,16,전하리교회.우미제일,233001683,37712.0,41075030.0,37.21315,127.07928329999999,화성시
54311,92579,233000252,710,17,동탄이마트.한림대병원,233001619,37692.0,41075030.0,37.2144833,127.07783329999998,화성시
54325,92580,233000252,710,18,예당마을.롯데캐슬(중),233001282,37587.0,41075030.0,37.211633299999995,127.0728,화성시
54345,92581,233000252,710,19,한빛마을.석우중학교(중),233001216,36841.0,41075030.0,37.208316700000005,127.06925,화성시
54355,92582,233000252,710,20,한화꿈에그린아파트,233001677,37737.0,41075030.0,37.206816700000005,127.06655,화성시
54368,92583,233000252,710,21,센트럴파크,233001675,37703.0,41075030.0,37.2080333,127.06393329999999,화성시
54394,92584,233000252,710,22,능동은행사거리,233001994,55439.0,41075030.0,37.2091833,127.06186670000001,화성시
54410,92585,233000252,710,23,미즈파크병원,233001673,37736.0,41075030.0,37.20965,127.06048329999999,화성시
54418,92586,233000252,710,24,크리스찬교회,233002029,55023.0,41075030.0,37.2103167,127.05881670000001,화성시
54423,92587,233000252,710,25,이지더원,233002030,55021.0,41075030.0,37.2116167,127.05595,화성시
54429,92588,233000252,710,26,신미주아파트앞,233000109,36710.0,41075030.0,37.214633299999996,127.05178329999998,화성시
54433,92589,233000252,710,27,주공8단지,233000108,36380.0,41075030.0,37.21515,127.04878329999998,화성시
54436,92590,233000252,710,28,주공10.11단지,233000067,36370.0,41075030.0,37.2158833,127.04526670000001,화성시
54439,92591,233000252,710,29,중심상가,233000066,36795.0,41075030.0,37.21515,127.04375,화성시
54452,92592,233000252,710,30,롯데시네마,233002132,55279.0,41075030.0,37.2144833,127.04245,화성시
54473,92593,233000252,710,31,진안동,233000671,36354.0,41075030.0,37.213016700000004,127.0393,화성시
54491,92594,233000252,710,32,병점사거리,233000703,36753.0,41075030.0,37.2083833,127.03443329999999,화성시
54496,92595,233000252,710,33,병점역사거리,233000702,36345.0,41075030.0,37.2069167,127.03563329999999,화성시
54522,92596,233000252,710,34,신창미션힐.송화초교,233000101,36350.0,41075030.0,37.2033,127.03855,화성시
54553,92597,233000252,710,35,병점정형외과(경유),277101836,,41075030.0,37.20605,127.03661670000001,화성시
54562,92598,233000252,710,36,동부출장소.병점초등학교,233000708,36342.0,41075030.0,37.2088,127.03443329999999,화성시
54571,92599,233000252,710,37,병점화남아파트,233000641,36347.0,41075030.0,37.211966700000005,127.03755,화성시
54580,92600,233000252,710,38,진안동,233000640,36355.0,41075030.0,37.2133667,127.04065,화성시
54598,92601,233000252,710,39,롯데시네마,233002403,55291.0,41075030.0,37.21425,127.04263329999999,화성시
54619,92602,233000252,710,40,주공11단지.우남퍼스트빌2차,233000065,36371.0,41075030.0,37.2155167,127.04511670000001,화성시
54622,92603,233000252,710,41,주공7.8단지,233000107,36383.0,41075030.0,37.2143833,127.04955,화성시
54627,92604,233000252,710,42,신미주아파트.주공6단지,233000106,36386.0,41075030.0,37.2144167,127.05175,화성시
54632,92605,233000252,710,43,풍성신미주,233002032,55014.0,41075030.0,37.214,127.0526,화성시
54636,92606,233000252,710,44,경남아너스빌,233002031,55020.0,41075030.0,37.2115,127.0555333,화성시
54643,92607,233000252,710,45,동탄3동행정복지센터,233002028,55022.0,41075030.0,37.21015,127.05871670000002,화성시
54648,92608,233000252,710,46,미즈파크병원,233001672,37730.0,41075030.0,37.20945,127.0602333,화성시
54656,92609,233000252,710,47,능동은행사거리,233002273,55147.0,41075030.0,37.2089,127.06181670000001,화성시
54672,92610,233000252,710,48,센트럴파크,233001674,37742.0,41075030.0,37.2077333,127.06383329999998,화성시
54698,92611,233000252,710,49,금호어울림,233001676,37741.0,41075030.0,37.20655,127.06648329999999,화성시
54711,92612,233000252,710,50,한빛마을(중),233001562,36668.0,41075030.0,37.2075667,127.0692,화성시
54722,92613,233000252,710,51,예당마을.롯데캐슬(중),233001281,36672.0,41075030.0,37.210783299999996,127.07191670000002,화성시
54742,92614,233000252,710,52,동탄이마트.한림대병원,233001618,37684.0,41075030.0,37.2140333,127.07793329999998,화성시
54756,92615,233000252,710,53,우미제일.전하리교회,233003186,37760.0,41075030.0,37.21215138,127.07941940000002,화성시
54774,92616,233000252,710,54,예당고사거리,233002440,55312.0,41075030.0,37.2091833,127.08181670000002,화성시
54814,92617,233000252,710,55,한미약품.푸르지오,233002442,55314.0,41075030.0,37.2092333,127.09185,화성시
54852,92618,233000252,710,56,센트럴상록.동원1차,233000122,36792.0,41075030.0,37.20925,127.10001670000001,화성시
54863,92619,233000252,710,57,동탄2파출소.농협,233001166,36470.0,41075030.0,37.2092,127.1049,화성시
54888,92620,233000252,710,58,성원아파트.이지더원,233001493,37549.0,41075030.0,37.2086833,127.10843329999999,화성시
54913,92621,233000252,710,59,상록.경남아파트.이주택지,233001492,37550.0,41075030.0,37.2068333,127.1105667,화성시
54926,92622,233000252,710,60,반도유보라정문,233001162,36448.0,41075030.0,37.2083,127.1172,화성시
54932,92623,233000252,710,61,반도유보라후문,233001306,36482.0,41075030.0,37.2088167,127.1184,화성시
54938,92624,233000252,710,62,반도유보라후문,233001172,36785.0,41075030.0,37.2088833,127.11818329999998,화성시
54944,92625,233000252,710,63,반도유보라정문,233001169,36450.0,41075030.0,37.2084,127.11678329999998,화성시
54950,92626,233000252,710,64,한백초중교,233000135,36513.0,41075030.0,37.207,127.11475,화성시
54956,92627,233000252,710,65,동탄2부영아파트,233000981,36434.0,41075030.0,37.20475,127.11626670000001,화성시
54962,92628,233000252,710,66,LH4단지후문,233002501,55407.0,41075030.0,37.204133299999995,127.11981670000002,화성시
54968,92629,233000252,710,67,동탄2LH4단지,233001505,37583.0,41075030.0,37.2056,127.12275,화성시
54974,92654,233000253,150,25,영통아이파크캐슬2단지.래미안영통마크원1단지,233002370,55274.0,41061027.0,37.2446833,127.0412167,화성시
54977,92662,233000253,150,33,신영통현대타운.두산위브,233000117,36512.0,41061027.0,37.2353333,127.0621,화성시
54989,92663,233000253,150,34,반월리큰고개,233001211,36396.0,41061027.0,37.23255,127.06478329999999,화성시
55003,92664,233000253,150,35,빅마켓앞,233000115,36405.0,41061027.0,37.23045,127.06806670000002,화성시
55010,92665,233000253,150,36,삼성반도체후문,233001212,36408.0,41061027.0,37.2276667,127.07068329999998,화성시
55027,92666,233000253,150,37,IT단지(중),233001310,36683.0,41061027.0,37.2252667,127.07348329999999,화성시
55045,92667,233000253,150,38,한림대병원(중),233001225,36414.0,41061027.0,37.217316700000005,127.07775,화성시
55063,92668,233000253,150,39,우미제일.전하리교회,233003186,37760.0,41061027.0,37.21215138,127.07941940000002,화성시
55081,92669,233000253,150,40,예당고사거리,233002440,55312.0,41061027.0,37.2091833,127.08181670000002,화성시
55121,92670,233000253,150,41,한미약품.푸르지오,233002442,55314.0,41061027.0,37.2092333,127.09185,화성시
55159,92671,233000253,150,42,상록.테크노밸리.GS자이,233002436,36842.0,41061027.0,37.207016700000004,127.0986,화성시
55190,92672,233000253,150,43,우남퍼스트빌,233000130,36447.0,41061027.0,37.203166700000004,127.0986,화성시
55223,92673,233000253,150,44,롯데캐슬.포스코더샵,233000137,36436.0,41061027.0,37.1995,127.09861670000001,화성시
55232,92674,233000253,150,45,동탄역(서측),233003084,55398.0,41061027.0,37.1995833,127.09608329999999,화성시
55242,92675,233000253,150,46,포스코더샵.롯데캐슬,233000979,36465.0,41061027.0,37.1999,127.09895,화성시
55248,92676,233000253,150,47,우남퍼스트빌,233000964,36469.0,41061027.0,37.2033167,127.0990167,화성시
55281,92677,233000253,150,48,우남퍼스트빌.자이,233002433,37663.0,41061027.0,37.204466700000005,127.10005,화성시
55287,92678,233000253,150,49,계룡.영천초,233000131,36812.0,41061027.0,37.2040333,127.10475,화성시
55293,92679,233000253,150,50,금성백조.영천유,233002434,55292.0,41061027.0,37.2034167,127.10741670000002,화성시
55299,92680,233000253,150,51,반도1차.경남,233000164,36811.0,41061027.0,37.2031833,127.1106,화성시
55305,92681,233000253,150,52,무봉초,233002422,55298.0,41061027.0,37.2034333,127.11728329999998,화성시
55310,92682,233000253,150,53,단독주택,233002425,55301.0,41061027.0,37.2025,127.12221670000001,화성시
55312,92683,233000253,150,54,일진정공,233000971,36500.0,41061027.0,37.203,127.12911670000001,화성시
55314,92684,233000253,150,55,상록골프장,233000969,36504.0,41061027.0,37.2031333,127.1341,화성시
55316,92685,233000253,150,56,만의사.마을회관,233000160,36505.0,41061027.0,37.2049167,127.13865,화성시
55317,92686,233000253,150,57,상록골프장,233000970,36503.0,41061027.0,37.2032333,127.13401670000002,화성시
55319,92687,233000253,150,58,일진정공,233000972,36499.0,41061027.0,37.2031333,127.12908329999999,화성시
55321,92688,233000253,150,59,치동천힐링마을,233002426,55302.0,41061027.0,37.2021833,127.12566670000001,화성시
55322,92689,233000253,150,60,단독주택,233002424,55300.0,41061027.0,37.2027,127.12265,화성시
55324,92690,233000253,150,61,무봉초,233002423,55299.0,41061027.0,37.2038833,127.1148,화성시
55329,92691,233000253,150,62,경남.반도1차,233000960,36452.0,41061027.0,37.203483299999995,127.11078329999998,화성시
55336,92692,233000253,150,63,영천유.금성백조,233002435,55293.0,41061027.0,37.2037,127.1074,화성시
55343,92693,233000253,150,64,영천초.계룡,233000961,36453.0,41061027.0,37.2042833,127.10496670000002,화성시
55350,92694,233000253,150,65,우남퍼스트빌,233000130,36447.0,41061027.0,37.203166700000004,127.0986,화성시
55383,92695,233000253,150,66,롯데캐슬.포스코더샵,233000137,36436.0,41061027.0,37.1995,127.09861670000001,화성시
55392,92696,233000253,150,67,동탄역(동측),233003085,55399.0,41061027.0,37.1996167,127.09626670000002,화성시
55404,92697,233000253,150,68,포스코더샵.롯데캐슬,233000979,36465.0,41061027.0,37.1999,127.09895,화성시
55410,92698,233000253,150,69,우남퍼스트빌,233000964,36469.0,41061027.0,37.2033167,127.0990167,화성시
