,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,표준정류장ID,시군명
31040,165498,241319036,공영3(솔미.구렛),20,마산1리.청촌농원,233002202,55200.0,233002202,화성시
31041,164308,241319002,20(마산포),26,마산1리,233002200,55198.0,233002200,화성시
31042,164344,241319003,20(어도동내),29,마산1리,233002200,55198.0,233002200,화성시
31043,164380,241319004,20(어도펜션),29,마산1리,233002200,55198.0,233002200,화성시
31044,164621,241319008,공영1(지화2리),17,마산1리,233002200,55198.0,233002200,화성시
31045,164767,241319012,공영2(지화2리),17,마산1리,233002200,55198.0,233002200,화성시
31046,164787,241319013,공영3(장문지화1),13,마산1리,233002200,55198.0,233002200,화성시
31047,164915,241319020,공영4(도말.고포),20,마산1리,233002200,55198.0,233002200,화성시
31048,164948,241319021,공영4(마산.고포),26,마산1리,233002200,55198.0,233002200,화성시
31049,164979,241319022,공영4(형도.고포),24,마산1리,233002200,55198.0,233002200,화성시
31050,165007,241319023,공영4(솔미.구렛),21,마산1리,233002200,55198.0,233002200,화성시
31051,165499,241319036,공영3(솔미.구렛),21,마산1리,233002200,55198.0,233002200,화성시
31052,165524,241319037,공영3(지화2리),17,마산1리,233002200,55198.0,233002200,화성시
31053,164309,241319002,20(마산포),27,중송1리,233002205,55203.0,233002205,화성시
31054,164345,241319003,20(어도동내),30,중송1리,233002205,55203.0,233002205,화성시
31055,164381,241319004,20(어도펜션),30,중송1리,233002205,55203.0,233002205,화성시
31056,164622,241319008,공영1(지화2리),18,중송1리,233002205,55203.0,233002205,화성시
31057,164768,241319012,공영2(지화2리),18,중송1리,233002205,55203.0,233002205,화성시
31058,164788,241319013,공영3(장문지화1),14,중송1리,233002205,55203.0,233002205,화성시
31059,164916,241319020,공영4(도말.고포),21,중송1리,233002205,55203.0,233002205,화성시
31060,164949,241319021,공영4(마산.고포),27,중송1리,233002205,55203.0,233002205,화성시
31061,164980,241319022,공영4(형도.고포),25,중송1리,233002205,55203.0,233002205,화성시
31062,165009,241319023,공영4(솔미.구렛),23,중송1리,233002205,55203.0,233002205,화성시
31063,165501,241319036,공영3(솔미.구렛),23,중송1리,233002205,55203.0,233002205,화성시
31064,165525,241319037,공영3(지화2리),18,중송1리,233002205,55203.0,233002205,화성시
31065,164310,241319002,20(마산포),28,은진화학,233002207,55205.0,233002207,화성시
31066,164346,241319003,20(어도동내),31,은진화학,233002207,55205.0,233002207,화성시
31067,164382,241319004,20(어도펜션),31,은진화학,233002207,55205.0,233002207,화성시
31068,164623,241319008,공영1(지화2리),19,은진화학,233002207,55205.0,233002207,화성시
31069,164769,241319012,공영2(지화2리),19,은진화학,233002207,55205.0,233002207,화성시
31070,164789,241319013,공영3(장문지화1),15,은진화학,233002207,55205.0,233002207,화성시
31071,164917,241319020,공영4(도말.고포),22,은진화학,233002207,55205.0,233002207,화성시
31072,164950,241319021,공영4(마산.고포),28,은진화학,233002207,55205.0,233002207,화성시
31073,164981,241319022,공영4(형도.고포),26,은진화학,233002207,55205.0,233002207,화성시
31074,165010,241319023,공영4(솔미.구렛),24,은진화학,233002207,55205.0,233002207,화성시
31075,165502,241319036,공영3(솔미.구렛),24,은진화학,233002207,55205.0,233002207,화성시
31076,165526,241319037,공영3(지화2리),19,은진화학,233002207,55205.0,233002207,화성시
31077,164311,241319002,20(마산포),29,송산중학교,233002208,55206.0,233002208,화성시
31078,164347,241319003,20(어도동내),32,송산중학교,233002208,55206.0,233002208,화성시
31079,164383,241319004,20(어도펜션),32,송산중학교,233002208,55206.0,233002208,화성시
31080,164624,241319008,공영1(지화2리),20,송산중학교,233002208,55206.0,233002208,화성시
31081,164770,241319012,공영2(지화2리),20,송산중학교,233002208,55206.0,233002208,화성시
31082,164790,241319013,공영3(장문지화1),16,송산중학교,233002208,55206.0,233002208,화성시
31083,164918,241319020,공영4(도말.고포),23,송산중학교,233002208,55206.0,233002208,화성시
31084,164951,241319021,공영4(마산.고포),29,송산중학교,233002208,55206.0,233002208,화성시
31085,164982,241319022,공영4(형도.고포),27,송산중학교,233002208,55206.0,233002208,화성시
31086,165011,241319023,공영4(솔미.구렛),25,송산중학교,233002208,55206.0,233002208,화성시
31087,165041,241319024,20-2(용포화석지),26,송산중학교,233002208,55206.0,233002208,화성시
31088,165071,241319025,20-2(천등.고정),26,송산중학교,233002208,55206.0,233002208,화성시
31089,165104,241319026,20-2(용포고정천),29,송산중학교,233002208,55206.0,233002208,화성시
31090,165133,241319027,20-2(용포.고정),25,송산중학교,233002208,55206.0,233002208,화성시
31091,165163,241319028,20-2(천등화석지),26,송산중학교,233002208,55206.0,233002208,화성시
31092,165247,241319031,20-1(독지리),19,송산중학교,233002208,55206.0,233002208,화성시
31093,165503,241319036,공영3(솔미.구렛),25,송산중학교,233002208,55206.0,233002208,화성시
31094,165527,241319037,공영3(지화2리),20,송산중학교,233002208,55206.0,233002208,화성시
31095,165554,241319039,공영4(돌내.형도),23,송산중학교,233002208,55206.0,233002208,화성시
31096,165577,241319041,공영4(돌내독지1),19,송산중학교,233002208,55206.0,233002208,화성시
31097,165601,241319042,공영4(돌내독지2),20,송산중학교,233002208,55206.0,233002208,화성시
31098,164315,241319002,20(마산포),33,사강종점,233002876,,233002876,화성시
31099,164351,241319003,20(어도동내),36,사강종점,233002876,,233002876,화성시
31100,164387,241319004,20(어도펜션),36,사강종점,233002876,,233002876,화성시
31101,164459,241319005,공영1(사곳.궁평),72,사강종점,233002876,,233002876,화성시
31102,164533,241319006,공영1(매화.궁평),74,사강종점,233002876,,233002876,화성시
31103,164604,241319007,공영1(궁평.사곳),71,사강종점,233002876,,233002876,화성시
31104,164628,241319008,공영1(지화2리),24,사강종점,233002876,,233002876,화성시
31105,164676,241319009,공영2(삼존대광A),48,사강종점,233002876,,233002876,화성시
31106,164723,241319010,공영2(송정대광A),47,사강종점,233002876,,233002876,화성시
31107,164750,241319011,공영2(금당2리),27,사강종점,233002876,,233002876,화성시
31108,164774,241319012,공영2(지화2리),24,사강종점,233002876,,233002876,화성시
31109,164794,241319013,공영3(장문지화1),20,사강종점,233002876,,233002876,화성시
31110,164826,241319015,공영3(청원.삼존),32,사강종점,233002876,,233002876,화성시
31111,164856,241319016,공영3(삼존.청원),30,사강종점,233002876,,233002876,화성시
31112,164884,241319018,공영3(금당2리),28,사강종점,233002876,,233002876,화성시
31113,164895,241319019,공영4(삼존2.3리),11,사강종점,233002876,,233002876,화성시
31114,164922,241319020,공영4(도말.고포),27,사강종점,233002876,,233002876,화성시
31115,164955,241319021,공영4(마산.고포),33,사강종점,233002876,,233002876,화성시
31116,164986,241319022,공영4(형도.고포),31,사강종점,233002876,,233002876,화성시
31117,165015,241319023,공영4(솔미.구렛),29,사강종점,233002876,,233002876,화성시
31118,165045,241319024,20-2(용포화석지),30,사강종점,233002876,,233002876,화성시
31119,165075,241319025,20-2(천등.고정),30,사강종점,233002876,,233002876,화성시
31120,165108,241319026,20-2(용포고정천),33,사강종점,233002876,,233002876,화성시
31121,165137,241319027,20-2(용포.고정),29,사강종점,233002876,,233002876,화성시
31122,165167,241319028,20-2(천등화석지),30,사강종점,233002876,,233002876,화성시
31123,165181,241319029,20-1(백곡리),14,사강종점,233002876,,233002876,화성시
31124,165228,241319030,20-1(홍법리),47,사강종점,233002876,,233002876,화성시
31125,165251,241319031,20-1(독지리),23,사강종점,233002876,,233002876,화성시
31126,165341,241319032,20-3(왕모대시청),90,사강종점,233002876,,233002876,화성시
31127,165399,241319033,20-3(당성왕모대),58,사강종점,233002876,,233002876,화성시
31128,165452,241319034,20-3(쌍쏭.대광A),53,사강종점,233002876,,233002876,화성시
31129,165478,241319035,20-1(고모리),26,사강종점,233002876,,233002876,화성시
31130,165507,241319036,공영3(솔미.구렛),29,사강종점,233002876,,233002876,화성시
31131,165531,241319037,공영3(지화2리),24,사강종점,233002876,,233002876,화성시
31132,165558,241319039,공영4(돌내.형도),27,사강종점,233002876,,233002876,화성시
31133,165581,241319041,공영4(돌내독지1),23,사강종점,233002876,,233002876,화성시
31134,165605,241319042,공영4(돌내독지2),24,사강종점,233002876,,233002876,화성시
31135,165657,241319043,20-4A,52,사강종점,233002876,,233002876,화성시
31136,165715,241319044,20-4B,58,사강종점,233002876,,233002876,화성시
31137,164332,241319003,20(어도동내),17,어도종점,233002996,,233002996,화성시
31138,164368,241319004,20(어도펜션),17,어도종점,233002996,,233002996,화성시
31139,164333,241319003,20(어도동내),18,어도펜션,233002541,36490.0,233002541,화성시
31140,164334,241319003,20(어도동내),19,마산포종점,233002191,55189.0,233002191,화성시
31141,164370,241319004,20(어도펜션),19,마산포종점,233002191,55189.0,233002191,화성시
31142,164369,241319004,20(어도펜션),18,어도펜션,233002640,,233002640,화성시
31143,164397,241319005,공영1(사곳.궁평),10,하내연수원,233001881,37936.0,233001881,화성시
31144,164469,241319006,공영1(매화.궁평),10,하내연수원,233001881,37936.0,233001881,화성시
31145,164543,241319007,공영1(궁평.사곳),10,하내연수원,233001881,37936.0,233001881,화성시
31146,165351,241319033,20-3(당성왕모대),10,하내연수원,233001881,37936.0,233001881,화성시
31147,164398,241319005,공영1(사곳.궁평),11,쟁이골,233003038,,233003038,화성시
31148,164470,241319006,공영1(매화.궁평),11,쟁이골,233003038,,233003038,화성시
31149,164544,241319007,공영1(궁평.사곳),11,쟁이골,233003038,,233003038,화성시
31150,165352,241319033,20-3(당성왕모대),11,쟁이골,233003038,,233003038,화성시
31151,164399,241319005,공영1(사곳.궁평),12,광평리.고래몰,233001915,37939.0,233001915,화성시
31152,164471,241319006,공영1(매화.궁평),12,광평리.고래몰,233001915,37939.0,233001915,화성시
31153,164545,241319007,공영1(궁평.사곳),12,광평리.고래몰,233001915,37939.0,233001915,화성시
31154,165353,241319033,20-3(당성왕모대),12,광평리.고래몰,233001915,37939.0,233001915,화성시
31155,164404,241319005,공영1(사곳.궁평),17,상안리,233002542,36492.0,233002542,화성시
31156,164476,241319006,공영1(매화.궁평),17,상안리,233002542,36492.0,233002542,화성시
31157,164550,241319007,공영1(궁평.사곳),17,상안리,233002542,36492.0,233002542,화성시
31158,165358,241319033,20-3(당성왕모대),17,상안리,233002542,36492.0,233002542,화성시
31159,188386,241483001,5-1A,16,상안리,233002542,36492.0,233002542,화성시
31160,164407,241319005,공영1(사곳.궁평),20,서신초등학교,233001889,37959.0,233001889,화성시
31161,164479,241319006,공영1(매화.궁평),20,서신초등학교,233001889,37959.0,233001889,화성시
31162,164553,241319007,공영1(궁평.사곳),20,서신초등학교,233001889,37959.0,233001889,화성시
31163,165361,241319033,20-3(당성왕모대),20,서신초등학교,233001889,37959.0,233001889,화성시
31164,188389,241483001,5-1A,19,서신초등학교,233001889,37959.0,233001889,화성시
31165,164408,241319005,공영1(사곳.궁평),21,삼밭골,233002609,,233002609,화성시
31166,165263,241319032,20-3(왕모대시청),12,삼밭골,233002609,,233002609,화성시
31167,165362,241319033,20-3(당성왕모대),21,삼밭골,233002609,,233002609,화성시
31168,164409,241319005,공영1(사곳.궁평),22,각골,233002663,37931.0,233002663,화성시
31169,165264,241319032,20-3(왕모대시청),13,각골,233002663,37931.0,233002663,화성시
31170,165363,241319033,20-3(당성왕모대),22,각골,233002663,37931.0,233002663,화성시
31171,164410,241319005,공영1(사곳.궁평),23,홍법리,233002656,37778.0,233002656,화성시
31172,165265,241319032,20-3(왕모대시청),14,홍법리,233002656,37778.0,233002656,화성시
31173,165364,241319033,20-3(당성왕모대),23,홍법리,233002656,37778.0,233002656,화성시
31174,164411,241319005,공영1(사곳.궁평),24,사곳리마을회관,233002912,,233002912,화성시
31175,165267,241319032,20-3(왕모대시청),16,사곳리마을회관,233002912,,233002912,화성시
31176,165365,241319033,20-3(당성왕모대),24,사곳리마을회관,233002912,,233002912,화성시
31177,164412,241319005,공영1(사곳.궁평),25,사곳리.개내기,233002528,,233002528,화성시
31178,165268,241319032,20-3(왕모대시청),17,사곳리.개내기,233002528,,233002528,화성시
31179,165366,241319033,20-3(당성왕모대),25,사곳리.개내기,233002528,,233002528,화성시
31180,164413,241319005,공영1(사곳.궁평),26,용두리,233002629,,233002629,화성시
31181,165367,241319033,20-3(당성왕모대),26,용두리,233002629,,233002629,화성시
31182,164414,241319005,공영1(사곳.궁평),27,용두1리,233002913,,233002913,화성시
31183,165368,241319033,20-3(당성왕모대),27,용두1리,233002913,,233002913,화성시
31184,164415,241319005,공영1(사곳.궁평),28,해운경로당,233000322,37399.0,233000322,화성시
31185,164489,241319006,공영1(매화.궁평),30,해운경로당,233000322,37399.0,233000322,화성시
31186,164563,241319007,공영1(궁평.사곳),30,해운경로당,233000322,37399.0,233000322,화성시
31187,164416,241319005,공영1(사곳.궁평),29,궁평교회,233000883,37482.0,233000883,화성시
31188,164490,241319006,공영1(매화.궁평),31,궁평교회,233000883,37482.0,233000883,화성시
31189,164564,241319007,공영1(궁평.사곳),31,궁평교회,233000883,37482.0,233000883,화성시
